,Cluster Coefficient,Gamma,Node Degree
308551,0.0,0.0,3
5149034,0.0,0.0,2
4691111,0.0,0.0,2
2087663,0.0,0.0,1
4755819,0.0,0.0,2
5054094,0.0,0.0,1
3995886,0.0,0.0,2
2855277,0.0,0.0,1
2855278,0.0,0.0,2
4460912,0.0,0.0,2
3866209,0.0,0.0,4
3383858,0.0,0.0,1
3838325,0.0,0.0,1
4362613,0.0,0.0,2
1257283,0.0,0.0,2
1234406,0.0,0.0,15
70014,0.0,0.0,2
2759115,0.0,0.0,1
3903873,0.0,0.0,1
4002178,0.0,0.0,1
507281,0.0,0.0,2
2920837,0.0,0.0,1
496006,0.0,0.0,1
4036935,0.0,0.0,2
3641739,0.0,0.0,2
3992844,0.0,0.0,2
2021676,0.0,0.0,1
4498,0.0,0.0,1
960454,0.0,0.0,3
4860308,0.0,0.0,1
1249802,0.0,0.0,5
201108,0.0,0.0,2
1220164,0.0,0.0,2
4335980,0.0,0.0,2
3772825,0.0,0.0,2
2123798,0.0,0.0,9
1315227,0.0,0.0,2
2637915,0.0,0.0,3
2370195,0.0,0.0,2
2791309,0.0,0.0,9
906704,0.0,0.0,2
4376836,0.0,0.0,1
3903905,0.0,0.0,4
4660581,0.0,0.0,2
4423654,0.0,0.0,2
2838373,0.0,0.0,1
3117919,0.0,0.0,1
4267958,0.0,0.0,1
1642924,0.0,0.0,1
347096,0.0,0.0,2
4624816,0.0,0.0,3
4875510,0.0,0.0,1
1604513,0.0,0.0,3
594357,0.0,0.0,1
627127,0.0,0.0,1
1926212,0.0,0.0,3
3609015,0.0,0.0,2
3493931,0.0,0.0,4
4472642,0.0,0.0,1
1380795,0.0,0.0,2
1269059,0.16666666666666666,0.5,4
3268830,0.0,0.0,1
594364,0.03571428571428571,0.5,8
2891326,0.0,0.0,2
2017253,0.0,0.0,2
2437392,0.0,0.0,7
2079948,0.0,0.0,1
1860751,1.0,0.5,2
3663969,1.0,0.5,2
2068925,0.0,0.0,2
4495437,0.0,0.0,1
790983,0.0,0.0,1
1023381,0.0,0.0,2
463307,0.0,0.0,4
3727196,0.0,0.0,10
4405778,0.0,0.0,6
705452,0.0,0.0,4
1708510,0.0,0.0,9
2187615,0.0,0.0,1
350028,0.0,0.0,1
629068,0.0,0.0,1
1567826,0.0,0.0,3
4404488,0.0,0.0,2
145189,0.0,0.0,2
3292954,0.0,0.0,2
5160259,0.0,0.0,1
2167264,0.0,0.0,2
3008318,0.0,0.0,1
4755938,0.0,0.0,1
2363877,0.0,0.0,2
2703863,0.0,0.0,1
266726,0.0,0.0,2
1423005,0.0,0.0,2
3052011,0.0,0.0,1
4828191,0.0,0.0,3
2691563,0.0,0.0,1
2861261,0.0,0.0,2
3248621,0.0,0.0,1
4436130,0.0,0.0,3
1184239,0.0,0.0,1
2805495,0.0,0.0,2
1511920,0.0,0.0,1
1446386,0.0,0.0,4
5429802,0.0,0.0,1
3785033,0.0,0.0,2
5262219,0.0,0.0,1
310586,0.0,0.0,2
168437,0.0,0.0,1
5128443,0.0,0.0,2
5476854,0.0,0.0,2
4518590,0.0,0.0,2
5104052,0.0,0.0,6
5247479,0.0,0.0,4
5172137,0.0,0.0,1
541415,0.0,0.0,2
3893187,0.0,0.0,1
4887031,0.0,0.0,2
3380089,0.0,0.0,5
4702754,0.0,0.0,1
823806,0.0,0.0,1
1977937,0.0,0.0,6
4166144,0.0,0.0,3
1239456,0.0,0.0,3
4891658,0.0,0.0,1
1217024,0.0,0.0,1
4501267,0.0,0.0,2
5280258,0.0,0.0,2
2608194,0.0,0.0,1
3969544,0.0,0.0,1
37520,0.0,0.0,2
5194691,0.0,0.0,1
3765111,0.0,0.0,2
5116427,0.0,0.0,2
4931350,0.0,0.0,1
4821522,0.1,0.5,5
4677318,0.0,0.0,1
5228842,0.16666666666666666,0.5,4
4957701,0.0,0.0,1
5214738,0.0,0.0,4
5202812,0.0,0.0,2
2318105,0.0,0.0,1
1613926,0.0,0.0,3
4630,0.0,0.0,2
246694,0.0,0.0,1
5345815,0.0,0.0,1
594456,0.0,0.0,3
5449683,0.0,0.0,2
2677440,0.0,0.0,4
3223093,0.0,0.0,2
1468249,0.0,0.0,1
5018142,0.0,0.0,1
3379742,0.0,0.0,2
3531856,0.0,0.0,3
4547111,0.0,0.0,2
1217062,0.0,0.0,1
779875,0.0,0.0,2
2200107,0.0,0.0,1
3328801,0.0,0.0,4
1937964,0.0,0.0,1
3620475,0.0,0.0,2
1587600,0.0,0.0,2
245017,0.0,0.0,2
1544764,0.0,0.0,2
3420592,0.0,0.0,2
4133439,0.0,0.0,2
2873578,0.0,0.0,1
1071879,0.0,0.0,11
4854340,0.0,0.0,1
2291285,0.0,0.0,3
561740,0.0,0.0,1
3215950,0.0,0.0,1
2447677,0.0,0.0,5
1118801,0.0,0.0,1
3510868,0.0,0.0,1
899216,0.0,0.0,3
1020503,0.0,0.0,3
577942,0.0,0.0,9
3033625,0.0,0.0,1
1482059,0.0,0.0,1
3707480,0.0,0.0,2
2369003,0.0,0.0,2
2200627,0.0,0.0,6
4428377,0.0,0.0,1
1339260,0.0,0.0,2
3707481,0.0,0.0,2
4428381,0.0,0.0,1
5034288,0.0,0.0,2
430687,0.0,0.0,1
5149279,0.0,0.0,1
1217122,0.0,0.0,1
858975,0.0,0.0,2
5182051,0.0,0.0,2
1435317,0.0,0.0,2
2971631,0.0,0.0,1
4979493,0.0,0.0,1
70249,0.0,0.0,1
5057079,0.0,0.0,2
3117673,0.0,0.0,2
94779,0.0,0.0,1
70257,0.0,0.0,1
5206526,0.0,0.0,3
3969655,0.0,0.0,1
491493,0.0,0.0,2
718834,0.0,0.0,2
1259752,0.0,0.0,1
4675565,0.0,0.0,3
4657792,0.0,0.0,2
279311,0.0,0.0,7
4453451,0.0,0.0,1
3445378,0.0,0.0,1
5023934,0.0,0.0,3
3117701,0.0,0.0,1
1348230,0.0,0.0,1
1610386,0.0,0.0,1
301376,0.0,0.0,2
3225109,0.0,0.0,3
1676078,0.0,0.0,1
1611308,0.0,0.0,2
508864,0.0,0.0,2
5486597,0.0,0.0,2
4192321,0.0,0.0,1
2790040,0.0,0.0,4
2476837,0.0,0.0,2
4061931,0.0,0.0,1
826357,0.0,0.0,1
4100763,0.0,0.0,1
2909284,0.0,0.0,2
3281566,0.0,0.0,2
3711218,0.0,0.0,1
823967,0.0,0.0,1
3593373,0.0,0.0,2
1807012,0.0,0.0,1
2176312,0.0,0.0,2
922278,0.0,0.0,2
4548086,0.0,0.0,9
5036845,0.0,0.0,1
1872555,0.0,0.0,1
1348277,0.0,0.0,4
4897967,0.0,0.0,2
111429,0.0,0.0,1
5457479,0.0,0.0,3
4614271,0.0,0.0,1
2200248,0.0,0.0,1
1918951,0.1,0.5,5
2626233,0.0,0.0,2
1568846,0.0,0.0,4
1658805,0.0,0.0,1
201404,0.0,0.0,1
2782180,0.0,0.0,2
2659005,0.0,0.0,2
1302848,0.0,0.0,1
2888382,0.0,0.0,1
2593473,0.0,0.0,1
1174966,0.0,0.0,6
4802,0.0,0.0,2
2900934,0.0,0.0,1
4985539,0.0,0.0,1
2036437,0.0,0.0,2
1186730,0.0,0.0,1
1840331,0.0,0.0,2
4166362,0.0,0.0,1
2470458,0.0,0.0,6
5067565,0.0,0.0,1
5182175,0.0,0.0,1
119188,0.0,0.0,3
1774304,0.0,0.0,2
2079795,0.0,0.0,8
3518826,0.0,0.0,2
5477092,0.0,0.0,1
2055072,0.0,0.0,4
1938148,0.0,0.0,1
5302659,0.0,0.0,5
692966,0.3333333333333333,0.5,3
4903691,1.0,0.5,2
1774311,0.0,0.0,1
4376916,0.0,0.0,2
3478247,0.0,0.0,2
1462222,0.0,0.0,5
5083881,0.0,0.0,2
529138,0.0,0.0,1
3662714,0.0,0.0,2
4166389,0.0,0.0,1
70389,0.0,0.0,1
1759917,0.0,0.0,2
955133,0.0,0.0,2
3696565,0.0,0.0,1
5511825,0.0,0.0,2
1905407,0.0,0.0,1
246462,0.0,0.0,2
2790150,0.0,0.0,1
4351541,0.0,0.0,3
3642119,0.0,0.0,1
1413897,0.0,0.0,2
305274,0.0,0.0,2
1392905,0.0,0.0,2
4428554,0.0,0.0,1
4223405,0.0,0.0,2
693005,0.0,0.0,1
2331407,0.0,0.0,2
2626894,0.0,0.0,1
1691303,0.0,0.0,11
1317406,0.0,0.0,2
1872670,0.0,0.0,1
1309130,0.0,0.0,2
1315621,0.0,0.0,1
3271349,0.0,0.0,2
922419,0.0,0.0,1
452108,0.0,0.0,4
496445,0.0,0.0,3
3979514,0.0,0.0,1
5055835,0.1,0.5,5
5391153,0.0,0.0,2
103233,0.0,0.0,1
4958706,0.0,0.0,5
1203039,0.0,0.0,1
1610570,0.0,0.0,1
2083245,0.0,0.0,3
1413966,0.0,0.0,3
5307941,0.0,0.0,3
274378,0.0,0.0,4
3216210,0.0,0.0,1
568583,0.0,0.0,3
3445588,0.0,0.0,1
299867,0.0,0.0,1
4551963,0.0,0.0,2
1348446,0.0,0.0,1
4658015,0.0,0.0,2
4258150,0.0,0.0,2
2086050,0.0,0.0,4
988001,0.0,0.0,2
2604968,0.0,0.0,4
4100972,0.0,0.0,1
1676144,0.0,0.0,1
5280632,0.0,0.0,2
4947861,0.0,0.0,2
890414,0.0,0.0,1
562041,0.0,0.0,1
4222430,0.0,0.0,6
5303260,0.0,0.0,4
2337150,0.0,0.0,1
2986881,0.0,0.0,2
2341782,0.0,0.0,1
1414020,0.0,0.0,1
4592520,0.0,0.0,2
4342599,0.0,0.0,2
5411729,0.0,0.0,1
1211742,0.0,0.0,3
365458,0.0,0.0,1
1741715,0.0,0.0,1
4042479,0.0,0.0,5
3543961,0.0,0.0,1
3019676,0.0,0.0,1
3543967,0.0,0.0,2
1660164,0.0,0.0,7
725919,0.0,0.0,1
5116839,0.0,0.0,7
2772565,0.0,0.0,1
1194422,0.0,0.0,1
1349385,0.0,0.0,1
662467,0.0,0.0,1
2315631,0.0,0.0,1
3552605,0.0,0.0,1
4297640,0.0,0.0,1
3642280,0.0,0.0,2
4178893,0.0,0.0,2
4133804,0.0,0.0,1
407704,0.0,0.0,4
2795139,0.0,0.0,1
270141,0.0,0.0,3
1676228,0.0,0.0,1
5379014,0.0,0.0,1
1807309,0.0,0.0,1
478231,0.0,0.0,2
1610708,0.0,0.0,1
5149653,0.0,0.0,2
1333783,0.0,0.0,9
2453631,0.0,0.0,2
1684837,0.0,0.0,1
5405899,0.0,0.0,2
2921432,0.0,0.0,1
4333076,0.0,0.0,2
824283,0.0,0.0,3
4346352,0.0,0.0,2
4079039,0.0,0.0,1
1172103,0.0,0.0,3
2200543,0.0,0.0,1
1669972,0.0,0.0,2
4036301,0.0,0.0,2
2901530,0.0,0.0,5
1015124,0.0,0.0,2
4924023,0.0,0.0,2
882137,0.0,0.0,1
4940237,0.0,0.0,2
3974124,0.0,0.0,1
1289473,0.0,0.0,1
4267918,0.0,0.0,2
809366,0.0,0.0,1
4388661,0.0,0.0,1
970519,0.0,0.0,1
3067894,0.0,0.0,1
4396008,0.0,0.0,1
4887531,0.0,0.0,1
1922192,0.0,0.0,2
3642368,0.0,0.0,4
2336579,0.0,0.0,4
2019325,0.0,0.0,1
111876,0.0,0.0,1
955398,0.0,0.0,2
4929068,0.0,0.0,1
812784,0.0,0.0,2
70667,0.0,0.0,4
2107925,0.0,0.0,2
4389138,0.0,0.0,2
3666841,0.0,0.0,1
1057433,0.0,0.0,2
3871756,1.0,0.5,2
2386187,1.0,0.5,2
4166669,0.0,0.0,1
2061788,0.0,0.0,2
3576843,0.0,0.0,1
5090879,0.0,0.0,3
791568,0.0,0.0,1
4055976,0.0,0.0,3
2003984,0.0,0.0,1
4166676,0.0,0.0,2
2386284,0.0,0.0,2
3921764,0.0,0.0,1
3042848,0.0,0.0,1
309087,0.0,0.0,1
472605,0.0,0.0,5
5108932,0.0,0.0,2
2593825,0.0,0.0,1
4837577,0.0,0.0,2
3388432,0.0,0.0,1
1731277,0.0,0.0,3
676612,0.0,0.0,2
1357791,0.0,0.0,2
2757671,0.0,0.0,2
1197069,0.0,0.0,1
4658220,0.0,0.0,2
3861908,0.0,0.0,1
5510189,0.0,0.0,1
2954287,0.0,0.0,1
1290893,0.0,0.0,2
463923,0.0,0.0,2
3421030,0.0,0.0,2
4601121,0.0,0.0,3
4107846,0.0,0.0,2
1632166,0.0,0.0,1
890225,0.0,0.0,2
2808895,0.0,0.0,2
2637100,0.0,0.0,1
1414200,0.0,0.0,1
4035644,0.0,0.0,1
922687,0.0,0.0,1
4873366,0.0,0.0,3
2331730,0.0,0.0,1
3468190,0.0,0.0,2
1905748,0.0,0.0,2
2020412,0.0,0.0,2
2659415,0.0,0.0,2
3873958,0.0,0.0,1
3085401,0.0,0.0,2
2922223,0.1,0.5,5
3354826,0.0,0.0,3
4461661,0.0,0.0,1
895771,0.0,0.0,4
3216478,0.0,0.0,1
178513,0.0,0.0,4
4396131,0.0,0.0,3
2217482,0.0,0.0,4
545267,0.0,0.0,1
562277,0.0,0.0,1
3530976,0.0,0.0,3
398439,0.0,0.0,3
809995,0.0,0.0,2
1893245,0.0,0.0,1
1651427,0.0,0.0,5
2836910,0.0,0.0,2
248551,0.0,0.0,3
2323774,0.0,0.0,2
1023770,0.0,0.0,2
5063196,0.0,0.0,1
4822245,0.0,0.0,1
4543179,0.0,0.0,1
3581898,0.0,0.0,2
1643628,0.0,0.0,1
4174021,0.0,0.0,2
2445330,0.0,0.0,1
4012841,0.0,0.0,3
4074300,0.0,0.0,2
3598177,0.0,0.0,2
2287286,0.0,0.0,1
5496155,0.0,0.0,1
2062132,0.0,0.0,2
4583031,0.0,0.0,1
5313659,0.0,0.0,6
1887267,0.0,0.0,3
3876871,0.0,0.0,1
4925548,0.0,0.0,1
3762724,0.0,0.0,2
4740218,0.0,0.0,1
2561150,0.0,0.0,2
1435514,0.0,0.0,2
4342581,0.0,0.0,3
3970173,0.0,0.0,1
2135170,0.0,0.0,12
192804,0.0,0.0,4
3042226,0.0,0.0,3
4482930,0.0,0.0,1
5325734,0.0,0.0,3
2784338,0.0,0.0,3
3351549,0.0,0.0,2
506934,0.0,0.0,1
5352357,0.0,0.0,2
1134114,0.0,0.0,1
4016086,0.0,0.0,1
431240,0.0,0.0,4
1617819,0.0,0.0,2
5167549,0.0,0.0,5
3813960,0.0,0.0,1
242289,0.0,0.0,2
1487235,0.0,0.0,4
4521696,0.0,0.0,1
4058530,0.0,0.0,3
4645977,0.0,0.0,3
5466728,0.0,0.0,2
3759297,0.0,0.0,1
1058797,0.0,0.0,3
1593744,0.0,0.0,5
1751859,0.0,0.0,3
443121,0.0,0.0,1
1086605,0.0,0.0,1
442318,0.16666666666666666,0.5,4
3926558,0.3333333333333333,0.5,3
1241399,0.0,0.0,8
3052696,0.0,0.0,2
1779978,0.0,0.0,5
2102429,0.0,0.0,1
4199583,0.0,0.0,1
4691107,0.0,0.0,2
346307,0.0,0.0,1
4560037,0.0,0.0,1
4297891,0.0,0.0,1
14457,0.0,0.0,2
4940715,0.0,0.0,3
3118257,0.3333333333333333,0.5,3
5168094,0.1,0.5,5
4440484,0.022222222222222223,0.5,10
4539774,0.0,0.0,1
1807542,0.0,0.0,3
695736,0.0,0.0,2
2478697,0.0,0.0,1
5510327,0.0,0.0,2
151301,0.0,0.0,2
3414598,0.0,0.0,2
1053887,0.0,0.0,2
2284107,0.0,0.0,1
4003007,0.0,0.0,1
5280969,0.0,0.0,1
4134093,0.0,0.0,3
5188750,0.0,0.0,3
3764690,0.0,0.0,3
1971409,0.0,0.0,1
1250515,0.0,0.0,2
726230,0.0,0.0,1
1283344,0.3333333333333333,0.5,3
431319,0.0,0.0,2
4862708,0.0,0.0,1
423248,0.0,0.0,2
3937495,0.0,0.0,3
2326236,0.0,0.0,1
22869,0.0,0.0,1
1086681,0.0,0.0,1
3839196,0.0,0.0,5
3406729,0.0,0.0,4
5025300,0.0,0.0,2
3339106,0.0,0.0,2
1272290,0.0,0.0,1
1499144,0.0,0.0,1
2626788,0.0,0.0,2
911032,0.0,0.0,1
1512690,0.0,0.0,1
4953337,0.0,0.0,1
2299129,0.0,0.0,1
4101373,0.0,0.0,1
4887808,0.0,0.0,1
4986114,0.0,0.0,1
1354001,0.0,0.0,7
4887811,0.0,0.0,1
4429067,0.0,0.0,1
1852475,0.0,0.0,4
333071,0.0,0.0,1
1119644,0.047619047619047616,0.5,7
4643980,0.23809523809523808,0.4763085794518659,7
3990625,0.14285714285714285,0.6666666666666666,7
5412113,0.0,0.0,2
5166748,0.0,0.0,1
2004241,0.0,0.0,2
2873977,0.0,0.0,1
3160371,0.0,0.0,8
365844,0.0,0.0,1
5006229,0.0,0.0,3
2664053,0.0,0.0,3
256789,0.0,0.0,1
717579,0.0,0.0,1
3791482,0.0,0.0,1
2836493,0.0,0.0,1
515004,0.0,0.0,2
2768312,0.0,0.0,2
612852,0.0,0.0,1
412615,0.0,0.0,2
4922505,0.0,0.0,1
1172153,0.0,0.0,2
4039685,0.0,0.0,2
3216665,0.0,0.0,2
1716091,0.0,0.0,7
979143,0.0,0.0,1
5379355,0.0,0.0,1
2254246,0.0,0.0,2
2495777,0.0,0.0,1
3151140,0.0,0.0,1
4986156,0.0,0.0,5
1488452,0.0,0.0,1
719323,0.0,0.0,2
3323751,0.0,0.0,2
1086770,0.0,0.0,1
660796,0.0,0.0,1
3756600,0.0,0.0,3
1348926,0.0,0.0,2
2652485,0.0,0.0,1
4691268,0.0,0.0,1
4658503,0.0,0.0,2
324961,0.0,0.0,5
2781506,0.0,0.0,1
1971547,0.0,0.0,1
2954587,0.0,0.0,1
4468083,0.0,0.0,2
103781,0.0,0.0,1
5018984,0.0,0.0,1
5215595,0.0,0.0,1
2725231,0.0,0.0,1
3038773,0.0,0.0,2
398713,0.0,0.0,1
1447290,0.0,0.0,3
192423,0.0,0.0,2
5514708,0.0,0.0,1
1949198,0.027777777777777776,0.5,9
4461949,0.0,0.0,1
4855166,0.0,0.0,1
5349989,0.0,0.0,2
4855167,0.0,0.0,1
1021312,0.0,0.0,5
2378858,0.0,0.0,2
2800346,0.0,0.0,1
5454119,0.0,0.0,1
998339,0.0,0.0,2
3964569,0.0,0.0,2
1119617,0.0,0.0,1
4298115,0.0,0.0,3
4546597,0.0,0.0,1
4691658,0.0,0.0,1
1875880,0.0,0.0,2
4494728,0.0,0.0,7
1107349,0.0,0.0,2
4101862,0.0,0.0,1
3392347,0.0,0.0,2
3809678,0.0,0.0,3
2004755,0.0,0.0,1
5248394,0.0,0.0,2
3039769,0.0,0.0,1
333194,0.0,0.0,1
1452221,0.0,0.0,2
4004254,0.0,0.0,1
2576004,0.0,0.0,2
5156596,0.0,0.0,2
4122531,0.0,0.0,2
955790,0.0,0.0,1
2890629,0.0,0.0,2
398741,0.0,0.0,1
4335961,0.0,0.0,2
120241,0.0,0.0,3
4537942,0.0,0.0,2
4994717,0.16666666666666666,0.5,4
1852720,0.0,0.0,1
2364833,0.0,0.0,1
4593061,0.0,0.0,8
4516311,0.0,0.0,4
1684413,0.0,0.0,4
2897679,0.0,0.0,3
1331548,0.1,0.5,5
719586,0.0,0.0,3
1554163,0.0,0.0,2
5379495,0.0,0.0,2
5236140,0.0,0.0,2
3741097,0.0,0.0,5
3489172,0.0,0.0,1
2342335,0.0,0.0,1
646446,0.0,0.0,1
2350899,0.0,0.0,2
1971635,0.0,0.0,1
824763,0.0,0.0,2
3866295,0.0,0.0,2
3808702,0.0,0.0,3
1086907,0.0,0.0,5
2483077,0.0,0.0,3
4980025,0.0,0.0,4
2400621,0.0,0.0,2
4364073,0.0,0.0,1
136641,0.0,0.0,2
3275263,0.0,0.0,3
3258626,0.0,0.0,1
5477837,0.0,0.0,1
2673181,0.0,0.0,8
3806669,0.0,0.0,2
2965591,0.0,0.0,2
890319,0.0,0.0,1
2120383,0.0,0.0,3
4233915,0.0,0.0,1
4527572,0.0,0.0,1
2088487,0.0,0.0,2
3577301,0.0,0.0,1
3020244,0.0,0.0,2
4594186,0.0,0.0,4
2069975,0.0,0.0,3
5449008,0.0,0.0,2
3348579,0.0,0.0,3
3764323,0.0,0.0,2
4908523,0.0,0.0,3
634605,0.0,0.0,2
1256352,0.0,0.0,2
2635520,0.0,0.0,2
5215713,0.0,0.0,2
1973874,0.0,0.0,2
4139739,0.0,0.0,2
2758119,0.0,0.0,2
1637703,0.0,0.0,2
686116,0.0,0.0,3
5314026,0.0,0.0,1
1480171,0.0,0.0,1
5304115,0.0,0.0,2
3282413,0.0,0.0,3
1688980,0.0,0.0,2
4789742,0.0,0.0,1
4855286,0.0,0.0,3
2113863,0.0,0.0,1
2108250,0.0,0.0,2
1990922,0.0,0.0,1
398842,0.0,0.0,1
1742332,0.0,0.0,2
4714661,0.0,0.0,1
3701642,0.0,0.0,2
529920,0.0,0.0,2
3329633,0.0,0.0,2
1849031,0.0,0.0,2
5379591,0.0,0.0,1
2221808,0.0,0.0,2
584068,0.06666666666666667,0.5,6
1086985,0.0,0.0,1
4462095,0.0,0.0,1
71206,0.0,0.0,1
1267854,0.0,0.0,2
1385490,0.0,0.0,1
1349166,0.0,0.0,2
3798512,0.0,0.0,1
169523,0.0,0.0,1
320141,0.06666666666666667,0.5,6
4691508,0.0,0.0,1
2201139,0.0,0.0,2
5153012,0.0,0.0,4
1546468,0.0,0.0,4
1283643,0.0,0.0,2
4849242,0.0,0.0,1
5183050,0.0,0.0,2
2847670,0.0,0.0,3
5270780,0.0,0.0,4
547495,0.0,0.0,1
3544658,0.0,0.0,1
2415828,0.0,0.0,2
700486,0.0,0.0,1
3020398,0.0,0.0,1
195722,0.0,0.0,2
235127,0.0,0.0,1
628347,0.0,0.0,1
1503934,0.0,0.0,2
431744,0.0,0.0,7
4897197,0.0,0.0,2
1043574,0.0,0.0,1
24119,0.0,0.0,2
4024175,0.0,0.0,3
1600265,0.0,0.0,1
1335077,0.0,0.0,1
5385525,0.0,0.0,1
4560516,0.0,0.0,1
1590428,0.0,0.0,2
38532,0.0,0.0,3
5241646,0.0,0.0,4
1587503,0.0,0.0,11
244294,0.0,0.0,2
2528902,0.0,0.0,2
4570699,0.0,0.0,4
2627209,0.0,0.0,1
4101772,0.0,0.0,1
38546,0.0,0.0,2
2122125,0.0,0.0,1
247443,0.0,0.0,2
1513107,0.0,0.0,3
3032386,0.0,0.0,4
4258477,0.0,0.0,2
479612,0.0,0.0,3
2692757,0.0,0.0,2
2253613,0.0,0.0,13
346247,0.0,0.0,1
1152661,0.0,0.0,2
765238,0.0,0.0,2
2748247,0.0,0.0,2
3348119,0.0,0.0,1
3085975,0.0,0.0,2
4272858,0.0,0.0,1
570476,0.0,0.0,4
3970724,0.0,0.0,1
3839655,0.0,0.0,1
487145,0.3333333333333333,0.5,3
2168488,0.1,0.5,5
2257971,0.0,0.0,1
4239123,0.0,0.0,1
2811591,0.0,0.0,2
773397,0.0,0.0,2
5183155,0.0,0.0,1
2663841,0.0,0.0,2
3249858,0.0,0.0,1
4974414,0.0,0.0,6
4495043,0.0,0.0,1
464589,0.0,0.0,1
5056906,0.0,0.0,2
171327,0.0,0.0,1
956109,0.0,0.0,1
4967510,0.0,0.0,2
3741389,0.0,0.0,3
1656554,0.0,0.0,2
3447328,0.0,0.0,2
3898317,0.0,0.0,1
2627282,0.0,0.0,1
1820185,0.0,0.0,3
1316563,0.0,0.0,2
2772943,0.0,0.0,1
4825661,0.0,0.0,2
2954961,0.0,0.0,1
1178395,0.0,0.0,5
1808086,0.0,0.0,1
4303980,0.0,0.0,2
1283803,0.0,0.0,1
366299,0.0,0.0,1
4069088,0.0,0.0,1
1677035,0.0,0.0,1
4658924,0.0,0.0,2
5254578,0.0,0.0,2
847368,0.0,0.0,4
936076,0.0,0.0,3
1068132,0.3333333333333333,0.5,3
3479282,0.0,0.0,1
1845430,0.0,0.0,6
3118839,0.0,0.0,1
3708672,0.0,0.0,2
868884,0.0,0.0,2
5336641,0.0,0.0,3
4936594,0.09523809523809523,0.6951941016011038,7
3945894,0.05555555555555555,0.6951941016011038,9
681222,0.0,0.0,9
3806979,0.0,0.0,2
3038050,0.0,0.0,1
4200198,0.0,0.0,1
859940,0.0,0.0,3
3249926,0.0,0.0,2
3435645,0.0,0.0,2
2612166,0.0,0.0,1
871261,0.0,0.0,2
2686527,0.0,0.0,1
1340042,0.0,0.0,2
3824943,0.0,0.0,2
3643154,0.0,0.0,1
3806995,0.0,0.0,2
2501113,0.0,0.0,2
497426,0.0,0.0,2
2804033,0.16666666666666666,0.5,4
126419,0.0,0.0,1
890644,0.0,0.0,1
1063813,0.0,0.0,7
890656,0.0,0.0,1
4953889,0.0,0.0,1
1451675,0.0,0.0,2
5347106,0.0,0.0,1
268066,0.0,0.0,2
800059,0.0,0.0,4
5117735,0.0,0.0,3
5495384,0.0,0.0,1
1480488,0.0,0.0,2
1667058,0.0,0.0,4
345154,0.0,0.0,2
4921130,0.0,0.0,1
4462378,0.0,0.0,1
5224665,0.07142857142857142,0.0,8
431917,0.0,0.0,2
2365243,0.0,0.0,1
53455,0.0,0.0,4
4069180,0.0,0.0,1
1842751,0.06666666666666667,0.5,6
619908,0.0,0.0,1
1549618,0.0,0.0,2
333646,0.0,0.0,1
2430805,0.0,0.0,1
255045,0.0,0.0,3
4429655,0.0,0.0,1
2430811,0.0,0.0,2
651134,0.0,0.0,1
4822878,0.0,0.0,2
4304304,0.0,0.0,1
5478240,0.0,0.0,2
4626313,0.0,0.0,1
4855651,0.0,0.0,3
2510363,0.0,0.0,2
1294753,0.0,0.0,3
3151717,0.0,0.0,1
3683131,0.0,0.0,2
5478247,0.0,0.0,2
4646119,0.0,0.0,1
3855770,0.0,0.0,2
1840999,0.0,0.0,1
825201,0.0,0.0,1
4811761,0.0,0.0,3
563058,0.0,0.0,3
374808,0.0,0.0,2
2958321,0.0,0.0,1
4485657,0.0,0.0,1
2561906,0.0,0.0,2
219049,0.0,0.0,1
399220,0.0,0.0,1
2671734,0.0,0.0,4
4331392,0.0,0.0,1
5099671,0.0,0.0,2
5019525,0.0,0.0,1
1713867,0.07142857142857142,0.6951941016011038,8
4102022,0.0,0.0,2
3939444,0.0,0.0,4
1682712,0.0,0.0,2
4036487,0.0,0.0,1
4893883,0.0,0.0,2
1109425,0.0,0.0,1
3112452,0.0,0.0,1
793966,0.0,0.0,2
4112136,0.0,0.0,1
903852,0.0,0.0,1
4825202,0.0,0.0,2
4833411,0.0,0.0,1
3745894,0.0,0.0,1
607413,0.0,0.0,1
5314470,0.0,0.0,3
1725462,0.0,0.0,2
2672711,0.0,0.0,2
1788860,0.0,0.0,1
2758572,0.0,0.0,1
2089419,0.0,0.0,3
1382321,0.0,0.0,2
3662956,0.0,0.0,2
1546165,0.0,0.0,3
1498746,0.0,0.0,2
5208445,0.0,0.0,1
2889658,0.0,0.0,1
3493875,0.0,0.0,2
3315643,0.0,0.0,1
333758,0.0,0.0,2
4200383,0.0,0.0,2
2214591,0.0,0.0,1
5189612,0.0,0.0,2
2136002,0.0,0.0,2
3676918,0.0,0.0,13
1658698,0.0,0.0,1
1284035,0.0,0.0,2
5199993,0.0,0.0,5
4705205,0.0,0.0,1
1873862,0.0,0.0,1
4757495,0.0,0.0,3
4397001,0.0,0.0,1
3479498,0.0,0.0,1
5117899,0.0,0.0,2
1005134,0.0,0.0,1
2234316,0.0,0.0,2
4114624,0.0,0.0,1
4593613,0.0,0.0,1
2418539,0.0,0.0,2
4003789,0.0,0.0,1
5041100,0.0,0.0,2
4757468,0.0,0.0,3
2550878,0.0,0.0,1
3469486,0.0,0.0,2
1742814,0.0,0.0,1
3774438,0.0,0.0,2
3153386,0.0,0.0,1
4560872,0.0,0.0,1
3627393,0.0,0.0,2
727016,0.0,0.0,1
